aliasName,dir,lineNum,functionName,functionScope,userPoints: (positionNum; lineNum; column) instruction_content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factor,init/do_mounts_md.c,56,md_setup,54-115,"(0;92;37)   %17 = load i32, i32* %factor, align 4, !dbg !10377488","(0;86;8)   %call39 = call i32 @get_option(i8** nonnull %str.addr, i32* nonnull %factor) #97, !dbg !10377474","(0;56;2)   %2 = bitcast i32* %factor to i8*, !dbg !10377418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minor,init/do_mounts_md.c,56,md_setup,54-115,"(0;112;29)   %21 = load i32, i32* %minor, align 4, !dbg !10377509","(0;109;3)   %18 = load i32, i32* %minor, align 4, !dbg !10377501","(0;78;90)   %11 = load i32, i32* %minor, align 4, !dbg !10377459","(0;0;0)   %7 = load i32, i32* %minor, align 4","(0;65;6)   %call = call i32 @get_option(i8** nonnull %str.addr, i32* nonnull %minor) #97, !dbg !10377426","(0;56;2)   %0 = bitcast i32* %minor to i8*, !dbg !10377418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factor,init/do_mounts_md.c,56,md_setup,54-115,"(0;92;37)   %17 = load i32, i32* %factor, align 4, !dbg !10377488","(0;86;8)   %call39 = call i32 @get_option(i8** nonnull %str.addr, i32* nonnull %factor) #97, !dbg !10377474","(0;56;2)   %2 = bitcast i32* %factor to i8*, !dbg !10377418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level,init/do_mounts_md.c,56,md_setup,54-115,"(0;91;31)   %16 = load i32, i32* %level, align 4, !dbg !10377485","(0;85;7)   %13 = load i32, i32* %level, align 4, !dbg !10377470","(0;83;10)   %call33 = call i32 @get_option(i8** nonnull %str.addr, i32* nonnull %level) #97, !dbg !10377468","(0;56;2)   %1 = bitcast i32* %level to i8*, !dbg !10377418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,init/do_mounts.h,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,init/do_mounts.h,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,init/do_mounts.h,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,init/do_mounts_md.c,141,md_setup_drive,117-243,"(0;147;7)   %incdec.ptr = getelementptr i8, i8* %call16, i64 1, !dbg !10377536","(0;147;10)   store i8 0, i8* %call16, align 1, !dbg !10377537","(0;146;8)   %tobool17.not = icmp eq i8* %call16, null, !dbg !10377533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,init/do_mounts_md.c,141,md_setup_drive,117-243,"(0;147;7)   %incdec.ptr = getelementptr i8, i8* %call16, i64 1, !dbg !10377536","(0;147;10)   store i8 0, i8* %call16, align 1, !dbg !10377537","(0;146;8)   %tobool17.not = icmp eq i8* %call16, null, !dbg !10377533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,init/do_mounts.h,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre_start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre_start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre_start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_start,init/calibrate.c,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
post_end,init/calibrate.c,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./include/trace/events/syscalls.h,44,trace_raw_output_sys_exit,44-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./include/trace/events/syscalls.h,44,trace_raw_output_sys_exit,44-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
args,./arch/x86/include/asm/syscall.h,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./include/trace/events/syscalls.h,18,trace_raw_output_sys_enter,18-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
args,./arch/x86/include/asm/syscall.h,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./include/trace/events/syscalls.h,18,trace_raw_output_sys_enter,18-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
args,./arch/x86/include/asm/syscall.h,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./include/trace/../../arch/x86/entry/vsyscall//vsyscall_trace.h,10,trace_raw_output_emulate_vsyscall,10月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./include/trace/../../arch/x86/entry/vsyscall//vsyscall_trace.h,10,trace_raw_output_emulate_vsyscall,10月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flags,./arch/x86/include/asm/irqflags.h,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dst,./include/linux/bitmap.h,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,./include/asm-generic/bitops-instrumented.h,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,./include/asm-generic/bitops-instrumented.h,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf,arch/x86/events/amd/ibs.c,578,perf_ibs_handle_irq,567-679,"(0;358;3)   store i64 %or.i.i.i, i64* %arraydecay38, align 8, !dbg !10377668","(0;600;2)   store i64 %or.i.i, i64* %arraydecay38, align 8, !dbg !10377574","(0;670;8)   %52 = load i64, i64* %arraydecay38, align 8, !dbg !10377997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf,arch/x86/events/amd/ibs.c,578,perf_ibs_handle_irq,567-679,"(0;358;3)   store i64 %or.i.i.i, i64* %arraydecay38, align 8, !dbg !10377668","(0;600;2)   store i64 %or.i.i, i64* %arraydecay38, align 8, !dbg !10377574","(0;670;8)   %52 = load i64, i64* %arraydecay38, align 8, !dbg !10377997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,./include/asm-generic/bitops-instrumented.h,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prev_raw_count,arch/x86/events/amd/iommu.c,289,perf_iommu_start,278-299,"(0;289;7)   store i64 %4, i64* %prev_raw_count, align 8, !dbg !10377501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reg,arch/x86/events/amd/iommu.c,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prev_raw_count,arch/x86/events/amd/iommu.c,289,perf_iommu_start,278-299,"(0;289;7)   store i64 %4, i64* %prev_raw_count, align 8, !dbg !10377501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reg,arch/x86/events/amd/iommu.c,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reg,arch/x86/events/amd/iommu.c,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/events/amd/iommu.c,303,perf_iommu_read,301-322,"(0;319;11)   %12 = load i64, i64* %count, align 8, !dbg !10377499","(0;312;8)   store i64 %and, i64* %count, align 8, !dbg !10377443","(0;312;8)   %8 = load i64, i64* %count, align 8, !dbg !10377443","(0;307;6)   %call1 = call i32 @amd_iommu_pc_get_reg(%struct.amd_iommu* %4, i8 zeroext %6, i8 zeroext %7, i8 zeroext 0, i64* nonnull %count) #97, !dbg !10377441","(0;303;2)   %0 = bitcast i64* %count to i8*, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reg,arch/x86/events/amd/iommu.c,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/events/amd/iommu.c,303,perf_iommu_read,301-322,"(0;319;11)   %12 = load i64, i64* %count, align 8, !dbg !10377499","(0;312;8)   store i64 %and, i64* %count, align 8, !dbg !10377443","(0;312;8)   %8 = load i64, i64* %count, align 8, !dbg !10377443","(0;307;6)   %call1 = call i32 @amd_iommu_pc_get_reg(%struct.amd_iommu* %4, i8 zeroext %6, i8 zeroext %7, i8 zeroext 0, i64* nonnull %count) #97, !dbg !10377441","(0;303;2)   %0 = bitcast i64* %count to i8*, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
status,arch/x86/events/intel/core.c,2329,handle_pmi_common,2329-2421,"(0;2342;9)   %and = and i64 %status, 7782220156096217087, !dbg !10377440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eax,./arch/x86/include/asm/processor.h,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecx,./arch/x86/include/asm/processor.h,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eax,./arch/x86/include/asm/processor.h,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebx,./arch/x86/include/asm/processor.h,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eax,./arch/x86/include/asm/processor.h,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edx,./arch/x86/include/asm/processor.h,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecx,./arch/x86/include/asm/processor.h,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebx,./arch/x86/include/asm/processor.h,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecx,./arch/x86/include/asm/processor.h,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edx,./arch/x86/include/asm/processor.h,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebx,./arch/x86/include/asm/processor.h,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edx,./arch/x86/include/asm/processor.h,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1344,uncore_mmio_init,1342-1361,"(0;0;0)   %types.019 = phi %struct.intel_uncore_type** [ %incdec.ptr, %for.cond ], [ %0, %uncore_types_init.exit ]","(0;0;0)   %types.addr.08.i = phi %struct.intel_uncore_type** [ %incdec.ptr.i, %for.cond.i ], [ %0, %entry ]","(0;1351;9)   %.pre = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %0, align 8, !dbg !10377434","(0;940;9)   %1 = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %0, align 8, !dbg !10377422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
types,arch/x86/events/intel/uncore.c,1247,uncore_box_ref,1247-1269,"(0;0;0)   %types.addr.040 = phi %struct.intel_uncore_type** [ %types, %for.body.lr.ph ], [ %incdec.ptr10, %for.inc9 ]","(0;1259;9)   %48 = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %types, align 8, !dbg !10377642","(0;0;0)   %types.addr.0128.i = phi %struct.intel_uncore_type** [ %types, %for.body.lr.ph.i ], [ %incdec.ptr10.i, %for.inc9.i ]","(0;1218;9)   %1 = load %struct.intel_uncore_type*, %struct.intel_uncore_type** %types, align 8, !dbg !10377452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/realmode/init.c,44,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trampoline_pgd,arch/x86/realmode/init.c,49,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base,arch/x86/realmode/init.c,44,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rel,arch/x86/realmode/init.c,42,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg,arch/x86/realmode/init.c,73,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trampoline_pgd,arch/x86/realmode/init.c,49,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg,arch/x86/realmode/init.c,73,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rel,arch/x86/realmode/init.c,42,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptr,arch/x86/realmode/init.c,80,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trampoline_pgd,arch/x86/realmode/init.c,49,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptr,arch/x86/realmode/init.c,80,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rel,arch/x86/realmode/init.c,42,setup_real_mode,39-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__mptr,arch/x86/kernel/process_64.c,384,copy_thread_tls,374-447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,./include/asm-generic/bitops-instrumented.h,235,mds_select_mitigation,229-248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
math_size,arch/x86/kernel/signal.c,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf_fx,arch/x86/kernel/signal.c,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,16,trace_raw_output_x86_irq_vector,16-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,16,trace_raw_output_x86_irq_vector,16-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,16,trace_raw_output_x86_irq_vector,16-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,16,trace_event_raw_event_x86_irq_vector,16-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,318,trace_raw_output_vector_teardown,318-318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,318,trace_raw_output_vector_teardown,318-318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,318,trace_raw_output_vector_teardown,318-318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,318,trace_event_raw_event_vector_teardown,318-318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,340,trace_raw_output_vector_setup,340-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,340,trace_raw_output_vector_setup,340-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,340,trace_raw_output_vector_setup,340-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/kernel/../include/asm/trace/./irq_vectors.h,340,trace_event_raw_event_vector_setup,340-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
